gene_id	JCYL001B	JCYL002B	JCYL003B	JCYL001D	JCYL002D	JCYL003D
YAR027W	89.280013	85.780601	79.993721	79.576936	85.294592	75.346285
YAR028W	72.964419	70.036282	71.281536	38.506731	38.785568	37.314941
YAR029W	69.198744	62.533963	63.277458	44.899615	52.285629	41.864413
YAR031W	6.012428	7.667375	6.806494	5.731326	5.720424	5.895487
YAR033W	16.228945	15.690623	15.904699	10.52507	10.190211	10.748441
YAR035C-A	3.095851	1.103711	1.050792	0.513484	0.613837	0.327184
YAR035W	6.665822	6.492106	6.469607	6.801166	6.657984	6.356825
YAR042W	3.799149	4.018177	3.69202	3.92835	3.974605	4.100414
YAR050W	4.999646	5.392288	6.089926	5.261879	5.741451	6.315281
YAR061W	7.721454	6.605161	7.685931	3.67507	3.340799	4.430444
YAR064W	0.956884	0.957287	1.105338	1.054295	0.951285	0.544103
YAR066W	2.468797	1.877909	1.597082	1.380479	2.33594	2.574809
YAR068W	19.150286	18.591717	18.143801	9.770013	9.295731	8.109175
YAR071W	41.418092	35.882158	36.219634	27.525255	27.969446	28.043816
YBL001C	708.214526	662.083343	664.783495	1011.733043	885.029173	976.707327
YBL002W	1461.3876	1391.790501	1350.400759	826.196297	866.11071	904.995723
YBL003C	1786.254644	1608.385338	1595.119003	981.496993	983.80811	1032.367379
YBL004W	2.097243	2.207981	1.977163	3.064276	2.882206	3.172213
YBL005W	2.95021	2.901588	2.838534	1.737446	2.221276	1.805712
YBL005W-A	0	0	0	7.155204	0	6.324126
YBL005W-B	30.174577	29.346531	27.844617	5.980312	14.222353	7.01384
YBL006C	78.540998	73.322881	77.087229	77.732333	73.66259	69.169055
YBL007C	26.176205	28.020569	27.471527	38.900109	36.777494	37.955743
YBL008W	15.062121	14.469318	14.869224	13.353175	13.854619	14.354016
YBL008W-A	0.794764	0.887333	1.58061	0.339513	0.944639	0.357329
YBL009W	12.238531	12.477936	11.996662	11.132599	11.14462	12.343865
YBL010C	47.409571	47.330416	45.563803	36.945518	35.913351	37.088392
YBL011W	43.62622	45.054741	46.742055	38.68525	41.176753	40.005584
YBL013W	1.552919	1.699645	1.696011	1.883618	1.827843	1.867544
YBL014C	11.54428	11.881502	11.748788	12.37095	11.501753	12.213926
YBL015W	64.010711	59.44756	60.668777	154.107435	158.371168	164.983956
YBL016W	41.700197	39.375731	41.321167	30.064945	34.389146	30.601619
YBL017C	35.494119	35.20671	35.661116	32.471853	33.553688	33.031472
YBL018C	98.796466	90.216023	89.080123	106.286931	100.396867	109.111503
YBL019W	10.516414	9.846763	9.824308	11.74758	11.999029	10.819913
YBL020W	28.346403	28.626619	28.141135	29.064227	29.302377	29.817687
YBL021C	67.929289	60.546409	66.964305	78.637608	64.948179	72.760401
YBL022C	35.204746	35.392729	35.148918	42.226617	40.907302	39.699004
YBL023C	17.190621	17.628195	17.776937	19.33177	19.739793	20.142272
YBL024W	40.548145	44.15671	41.138132	41.855532	44.783811	43.805637
YBL025W	71.388686	69.315301	75.931918	45.601298	52.00335	49.944264
YBL026W	101.957789	96.862857	96.946766	116.587945	114.340038	116.251777
YBL027W	2651.754372	2799.340199	2660.418031	3176.760026	3046.993144	3143.376735
YBL028C	53.228403	53.363238	54.929262	49.18286	46.751997	47.363784
YBL029C-A	118.205675	112.543426	111.289604	190.239021	175.954051	199.595053
YBL029W	1.32406	1.223708	1.252472	1.908	2.256926	1.948942
YBL030C	78.7005	72.614556	78.674094	390.609347	350.264815	405.666214
YBL031W	30.530542	31.280541	32.02562	22.471137	22.761785	22.132171
YBL032W	1.411069	1.327294	1.384107	1.417392	1.399684	1.359394
YBL033C	109.102109	125.764713	139.501635	210.929019	195.646427	207.158563
YBL034C	0.887217	0.95264	0.88605	0.977065	0.99263	1.069912
YBL035C	14.783582	15.188456	14.214018	14.917729	14.761105	15.53428
YBL036C	142.533655	125.511097	124.362655	67.218586	69.950317	64.491958
YBL037W	8.133599	8.373785	8.422621	9.340175	8.774736	9.699469
YBL038W	81.928304	75.538908	81.179947	126.568302	123.754006	126.503399
YBL039C	53.835968	64.118303	59.285458	66.7336	65.908565	74.304362
YBL039W-B	56.749855	60.136624	56.3962	108.579382	97.024586	106.218867
YBL040C	182.312244	174.296466	172.020006	140.355657	137.582202	140.774648
YBL041W	251.83224	253.770293	273.791166	390.018267	390.409022	390.176081
YBL042C	51.623073	56.373796	61.035653	116.597088	118.711153	124.149359
YBL043W	24.580411	29.204815	33.116087	59.855275	57.793908	63.270748
YBL044W	0.626241	0.502968	0.836984	0.353412	0.195714	0.458506
YBL045C	89.937201	85.530866	79.68464	319.082376	315.629529	328.890396
YBL046W	25.241487	25.432238	24.754546	22.624731	23.729009	23.105536
YBL047C	20.041416	19.87318	18.749404	27.306112	24.616069	26.087801
YBL048W	2.00224	1.81214	1.740755	2.102127	2.481348	2.148217
YBL049W	333.037432	321.068088	328.304868	358.92614	414.081531	339.363782
YBL050W	100.681573	94.547483	97.094744	103.723303	104.71205	99.845793
YBL051C	26.960129	27.43524	24.882446	24.851326	25.421495	25.293994
YBL052C	11.688237	11.450523	11.529458	10.178901	9.946667	10.249596
YBL054W	21.056234	22.398819	23.192162	21.47215	23.245071	24.921871
YBL055C	43.852611	43.248531	46.421306	23.4104	24.895565	23.978428
YBL056W	110.929994	109.809649	109.043512	96.258721	101.50042	95.075293
YBL057C	151.1165	149.026742	161.54146	91.602381	86.597448	87.551082
YBL058W	110.407505	107.261718	104.319566	115.524457	121.053283	107.851571
YBL059C-A	118.77377	104.883546	101.557458	142.138551	152.238233	147.384832
YBL059W	16.315996	15.965193	17.065223	21.177115	22.523676	21.578033
YBL060W	20.36741	19.020351	20.328197	14.392419	14.921269	14.656313
YBL061C	24.83141	24.424253	23.664865	16.403111	15.826083	16.067075
YBL063W	1.033622	1.140355	1.047901	0.996711	1.038053	1.062051
YBL064C	252.880785	224.841873	220.612055	609.712381	654.151152	588.427456
YBL066C	7.748278	7.681519	8.021645	13.773318	12.792478	14.512131
YBL067C	18.935469	18.884563	19.108957	21.098565	23.922188	21.231421
YBL068W	16.675641	17.896081	17.200806	15.22467	15.685963	15.437591
YBL069W	21.671675	22.46604	24.035546	16.098765	16.606208	14.086601
YBL071C	56.83527	55.359048	54.43221	41.579641	43.506555	43.337974
YBL071C-B	2.223958	1.441582	0.686231	0.838342	0.801746	0.641014
YBL071W-A	35.048749	36.271686	38.673226	36.882242	32.957911	36.676701
YBL072C	1926.787387	2088.23465	1920.545622	2438.014901	2317.289341	2394.853567
YBL074C	18.118683	17.808306	17.583842	11.015002	11.993444	11.666099
YBL075C	6.880856	6.712795	6.184086	50.446456	50.324116	48.957449
YBL076C	140.173328	145.290873	134.742195	97.510685	97.299293	101.94787
YBL078C	202.15366	181.976208	170.964446	220.099851	254.75648	200.201575
YBL079W	7.357663	7.510156	7.608981	8.313313	7.695352	8.262383
YBL080C	19.191697	19.052919	21.140516	19.449207	18.646323	18.333997
YBL081W	26.32823	29.914025	29.83101	16.900124	17.489116	18.115429
YBL082C	14.34185	14.17819	15.692061	12.463445	12.801402	11.959162
YBL084C	0.322496	0.313491	0.308446	0.278503	0.299581	0.27961
YBL085W	21.683838	21.836295	21.88384	20.542245	19.205508	20.179174
YBL086C	36.301434	31.635192	30.254139	38.202579	37.224536	33.989333
YBL087C	832.45438	909.298245	843.877204	1070.581691	1008.131377	1074.31835
YBL088C	1.713106	1.684214	1.633185	1.955765	1.792614	1.978629
YBL089W	12.463979	12.027489	12.017812	8.571283	9.21616	8.533793
YBL090W	64.860245	63.706638	70.341688	83.349267	80.285936	83.579879
YBL091C	213.939951	209.245533	211.929041	138.95533	141.335215	137.082487
YBL091C-A	89.614132	81.48899	83.281193	98.135608	97.191803	87.245484
YBL092W	3303.936472	3566.664775	3287.9434	4371.139904	4196.338639	4328.774063
YBL093C	246.773161	269.071534	298.794644	290.731295	282.3703	293.164118
YBL095W	27.64778	25.175938	27.5486	37.784039	39.638849	40.918134
YBL097W	3.294801	3.412547	3.474838	3.319956	3.506791	3.602072
YBL098W	91.374097	84.57154	79.031354	49.919547	59.004346	49.223846
YBL099W	192.409097	186.186537	182.772947	610.93203	586.715977	618.081834
YBL100W-A	0	0	0	0	0	0
YBL100W-B	10.894666	11.151765	12.698711	4.341648	5.072136	5.749632
YBL100W-C	6.469697	4.324747	3.888644	4.862381	6.413972	4.059754
YBL101C	15.417137	14.602476	14.428602	19.497573	19.921199	19.011796
YBL102W	244.101471	237.390968	232.153421	164.812662	157.201572	157.231551
YBL103C	66.065269	65.835346	61.224878	39.661714	38.543189	38.645476
YBL104C	14.846911	15.240918	15.13573	14.052584	13.779354	14.634509
YBL105C	21.999915	22.461897	22.335707	28.266152	29.429789	29.652254
YBL106C	27.602028	27.943899	26.525362	19.085611	17.160617	19.389364
YBL107C	65.45373	60.720584	61.502996	57.074767	61.176588	54.797293
YBL108C-A	107.181907	113.03037	116.933631	90.157551	72.761247	87.33768
YBL111C	7.161204	7.984135	7.084268	7.627894	7.303879	6.835248
YBL112C	18.707442	18.879027	20.262582	18.334121	15.374401	23.341555
YBL113C	26.255138	26.049307	26.852762	33.829173	31.473799	30.341904
YBR001C	35.573527	32.677932	30.763906	27.845729	29.625743	27.076628
YBR002C	67.633288	70.113713	70.614126	73.719144	76.200105	75.049182
YBR003W	90.434018	86.612247	89.724229	71.579042	80.428315	69.92598
YBR004C	4.278229	4.667269	4.602413	3.167207	3.801257	3.360776
YBR005W	26.276121	24.47616	24.786073	31.949102	33.780053	31.602137
YBR006W	75.379418	68.219989	66.137708	64.240851	67.03098	58.989252
YBR007C	30.946815	32.025028	30.612482	19.012266	20.507383	20.068869
YBR008C	31.553554	31.418438	31.079209	19.609914	22.714172	20.524211
YBR009C	5898.165681	5357.633815	5367.9242	2974.539363	2902.673014	3191.069036
YBR010W	3315.528276	3039.628795	3099.805322	3042.72071	2998.777301	3098.983605
YBR011C	2117.832287	2095.272938	1964.72805	1308.506571	1370.472534	1272.637951
YBR012W-A	0	95.538636	0	58.548636	61.953029	73.253064
YBR012W-B	21.72646	15.772584	19.831358	6.627561	7.367654	7.242798
YBR013C	21.929725	20.585313	19.885143	20.357626	22.882448	19.976838
YBR014C	146.463444	140.535475	138.894724	131.824631	135.797655	127.382429
YBR015C	37.715942	37.920919	37.785299	41.896463	43.083054	41.145011
YBR016W	57.582555	53.141299	53.459421	57.17912	56.202663	55.403221
YBR017C	3.940924	4.420592	4.357175	3.813842	4.213115	4.187774
YBR018C	10.107386	10.141804	9.412304	7.012612	8.598982	7.205907
YBR019C	18.283556	17.652782	15.934551	13.603471	15.091692	13.842754
YBR020W	9.754206	9.980202	9.04902	12.633317	11.801025	12.278447
YBR021W	9.321297	10.323187	9.519594	26.368033	28.281167	26.440961
YBR022W	37.844573	35.52866	35.745748	41.431292	43.010013	40.31771
YBR023C	18.695939	19.478962	19.700063	19.713464	18.389898	20.881917
YBR024W	59.316086	57.734682	57.090408	61.280353	66.806091	59.324124
YBR025C	255.301825	268.9538	246.430643	326.408208	363.657022	338.10346
YBR026C	105.476135	100.86134	97.934514	121.854299	125.873728	113.147199
YBR027C	0.030371	0.038552	0.032692	0.030181	0.031169	0.028891
YBR028C	37.715359	36.493143	39.252618	34.871708	36.443803	35.363499
YBR029C	22.211662	22.898493	21.337176	30.133296	25.208168	26.41896
YBR030W	16.789652	17.035092	17.958249	18.192937	16.883439	17.965343
YBR031W	579.125191	620.87566	594.618753	531.019434	544.257026	573.447121
YBR032W	12.327923	10.752428	11.646992	7.273772	6.288444	5.594685
YBR033W	5.11845	4.746107	4.857585	7.793817	7.863482	7.911304
YBR034C	88.204677	111.309992	132.600032	148.156147	144.140912	148.847902
YBR035C	279.38446	254.492303	252.669559	168.238954	168.325295	160.716447
YBR036C	165.994081	165.495487	165.215584	160.215905	162.66041	160.99378
YBR037C	57.637384	55.946527	57.854216	61.121352	55.806926	53.08864
YBR038W	14.672993	16.086146	15.391011	12.60716	11.280636	12.648952
YBR039W	181.05993	170.618718	164.767454	653.022465	632.902825	667.531978
YBR040W	1.582977	1.566065	1.618842	2.630218	2.724163	2.538485
YBR041W	12.036069	12.435814	12.371678	9.127185	9.806588	9.288194
YBR042C	16.702696	17.525706	17.719752	14.819192	17.92153	15.769702
YBR043C	53.493496	55.246818	54.255742	38.678644	40.514817	40.327696
YBR044C	33.277031	33.201044	32.262487	27.701859	26.37995	26.716035
YBR045C	1.839718	1.749436	1.613076	1.657308	2.144759	1.583946
YBR046C	78.112613	76.179782	68.200932	42.175905	44.66507	40.838087
YBR047W	78.117293	68.672326	68.610626	21.449557	22.178109	20.078337
YBR048W	635.593317	698.854633	654.853689	758.951811	730.171027	747.483092
YBR049C	31.418269	31.000401	31.431266	34.770099	34.238491	34.416314
YBR050C	1.130101	1.14808	1.088107	19.188821	21.038069	19.140337
YBR052C	123.558604	112.270392	116.10754	156.955296	145.662251	144.064986
YBR053C	94.037948	91.625304	86.400751	93.496858	100.68555	89.422388
YBR054W	477.342115	462.371406	433.776472	645.00341	759.020618	681.753934
YBR055C	20.769435	21.780449	21.51305	15.869133	15.956982	15.088072
YBR056W	104.772156	99.710373	97.161934	92.655709	104.855213	90.534269
YBR056W-A	64.090432	58.384085	52.382324	101.271656	121.464594	105.553615
YBR057C	71.223382	74.034865	73.1221	70.305161	75.06715	68.701042
YBR058C	19.571221	18.997156	18.905823	20.383636	20.732595	20.889423
YBR058C-A	305.563179	289.887382	270.049812	263.923614	243.960898	251.244376
YBR059C	27.219759	26.843393	27.603916	26.800054	27.467782	26.228423
YBR060C	11.622627	11.915926	11.443217	11.509743	12.179915	11.031007
YBR061C	49.858619	53.568743	54.362039	54.108173	53.809818	54.076381
YBR062C	107.821139	96.702527	89.994505	112.6605	117.842006	106.148445
YBR063C	27.570113	26.549729	27.914367	23.238677	23.804074	23.206536
YBR065C	21.437112	21.488908	22.274887	18.05087	18.39679	18.098442
YBR066C	500.604218	464.482044	467.48144	433.029868	439.845435	413.4871
YBR067C	1904.217908	1801.33794	1745.007259	1765.415076	2562.083522	1728.535647
YBR068C	132.581456	141.370304	138.87751	144.147661	147.946921	151.434557
YBR069C	45.548549	49.725948	57.803097	71.845861	67.881828	80.097336
YBR070C	28.425183	28.607983	28.942659	21.944065	19.321492	22.242591
YBR071W	129.576899	127.212378	126.409414	180.737318	194.751256	184.737205
YBR072C-A	2.02178	2.342571	2.516181	1.341346	2.004366	2.991398
YBR072W	2283.962832	1827.348336	2026.197742	6397.372807	8073.533919	6390.78089
YBR073W	23.676166	24.260376	22.739676	20.092095	21.39727	20.730882
YBR074W	19.424927	18.735719	17.974354	13.918471	14.909444	14.619656
YBR076W	12.814666	11.902294	11.548536	11.653581	13.11567	10.676122
YBR077C	113.611727	105.958122	104.336962	79.529678	78.080422	79.088294
YBR078W	607.964699	642.824674	630.53714	805.85851	953.188341	860.687507
YBR079C	78.24033	83.688594	79.236837	94.692802	95.806426	94.456723
YBR080C	13.208437	13.087194	13.445944	10.843065	11.350134	10.383455
YBR081C	5.497952	5.805004	5.674842	5.218762	5.419052	5.620791
YBR082C	827.832871	799.124285	833.919046	525.523873	540.218428	527.28644
YBR083W	27.529712	27.97169	27.954487	13.366498	13.95085	13.805451
YBR084C-A	1989.54734	2099.397705	2063.173016	2341.361121	2253.945768	2329.117386
YBR084W	22.923439	25.439639	23.263016	23.169624	24.606729	27.101115
YBR085C-A	823.97188	729.433045	694.194253	775.415001	928.218729	739.038116
YBR085W	116.206836	127.910721	139.742632	57.308642	55.474981	45.690894
YBR086C	20.528419	20.820881	20.010285	21.37082	22.693849	20.969023
YBR087W	36.680653	36.023985	34.053363	35.270072	37.236285	36.960204
YBR088C	132.358705	129.808385	130.90298	147.392646	144.327161	152.32772
YBR089C-A	502.576681	460.949983	483.968317	451.010541	448.271251	451.400605
YBR090C	40.295385	35.165197	37.132963	38.870924	35.36701	33.97655
YBR091C	77.786377	67.333943	75.633157	74.312426	73.412499	71.074236
YBR092C	814.986388	848.268781	727.158631	71.088895	87.915608	77.061223
YBR093C	113.763205	123.195824	119.883068	74.905677	80.676787	74.793116
YBR094W	22.571927	22.250606	21.39039	25.439547	26.174024	23.348748
YBR095C	23.696617	25.66623	24.804727	21.599984	22.607453	20.90984
YBR096W	72.414843	65.603263	70.316874	41.58005	44.278194	43.561623
YBR097W	1.095599	1.112966	1.09897	1.085821	1.13343	1.115572
YBR098W	9.580798	9.598082	9.504186	10.413735	11.26614	10.524575
YBR101C	70.82193	72.005263	70.931844	83.157386	89.611373	80.341705
YBR102C	26.626898	26.830241	25.04891	16.469773	18.301513	17.062804
YBR103W	69.544455	67.69446	70.60362	52.073245	54.047937	52.356099
YBR104W	186.996123	182.284986	184.918511	62.995732	61.808429	65.764594
YBR105C	97.507687	110.22664	117.252278	289.279938	285.541633	286.248723
YBR106W	821.854267	841.962608	893.51362	1355.663591	1446.444559	1371.687326
YBR107C	58.686862	56.515529	58.749453	38.694956	36.106566	38.435415
YBR108W	3.768604	3.93191	3.994468	4.515549	4.708149	4.718586
YBR109C	513.411529	498.883151	512.549983	526.592614	528.296404	512.977756
YBR110W	38.881671	39.827091	39.461885	26.779752	27.66344	27.012402
YBR111C	203.142091	184.507154	182.115002	196.57885	207.157029	186.331361
YBR111W-A	91.410295	81.58189	81.441285	85.726242	87.745528	85.68198
YBR112C	31.518075	32.684019	34.515839	28.795995	27.062754	31.634696
YBR114W	23.200253	25.731466	28.527066	17.486003	15.860659	18.776192
YBR115C	0	0	0	0	0	0
YBR117C	26.944351	24.885825	24.485843	72.707624	71.369984	66.899974
YBR118W	9758.891343	10002.546083	10133.414726	7745.745001	8489.697886	8038.57838
YBR119W	52.164277	50.624549	47.494212	37.699581	39.503835	38.943954
YBR120C	10.496637	9.513261	7.969842	15.665903	13.840789	12.507035
YBR121C	142.79653	144.901286	140.294736	173.90556	178.891665	175.307104
YBR122C	134.775153	130.352062	133.247697	145.807287	155.431772	143.905721
YBR123C	17.077454	17.228432	16.976562	13.067235	13.481118	13.306932
YBR125C	36.292225	34.352811	34.759123	34.253555	38.294208	34.106054
YBR126C	189.431646	167.877873	161.30536	200.51046	196.533015	177.923629
YBR126W-A	230.838363	223.754939	214.388192	223.318115	218.399349	207.576918
YBR127C	596.803542	606.003227	590.797064	458.333047	491.255687	444.231131
YBR128C	13.160314	10.997261	11.578489	12.253774	12.621522	10.652079
