gene_id	JCYL001B	JCYL002B	JCYL003B	JCYL001D	JCYL002D	JCYL003D
YAL008W	63.354673	62.22018	61.599658	68.557323	78.285188	66.467204
YAL009W	24.140359	23.145289	22.91323	20.150901	20.152439	19.721958
YAL010C	12.179924	11.694388	11.625174	8.17891	9.745719	8.680023
YAL011W	13.159599	13.321319	12.518647	15.954081	15.066415	15.066774
YAL012W	480.835332	488.023908	419.3801	64.92771	70.912183	62.488046
YAL013W	8.682686	7.917488	7.725127	9.152644	8.862746	8.37143
YAL014C	108.926034	112.559142	115.482522	93.258626	85.857583	89.035132
YAL015C	39.712705	39.440148	39.830019	29.590158	28.854802	28.771119
YAL016W	72.164601	71.097991	68.740274	70.765957	74.779613	68.312102
YAL017W	14.373543	13.904371	14.614438	15.114293	15.230157	14.782386
YAL018C	9.37263	7.891912	6.947157	12.453212	19.261126	12.516193
YAL019W	13.363908	13.758014	12.924029	13.716323	13.87729	14.238705
YAL020C	2.674301	2.457846	2.329815	3.687302	3.409796	3.331755
YAL021C	7.935052	7.953474	7.612564	11.072528	11.7448	11.049705
YAL022C	21.936386	21.957721	22.450735	12.421674	13.751879	12.356252
YAL023C	116.370865	119.841691	128.940183	105.519184	100.307518	109.384071
YAL024C	3.436676	3.294665	3.6249	3.494938	3.529765	4.023388
YAL025C	97.546352	106.661768	112.357492	126.046436	125.302235	131.994822
YAL026C	18.410126	19.652779	19.37417	15.044732	15.637993	15.354262
YAL027W	16.229062	15.372491	15.167903	17.512862	17.567775	19.199178
YAL028W	21.786559	21.85128	21.216627	19.82924	20.141709	18.47925
YAL029C	13.60455	13.541244	13.26591	11.028349	10.654404	11.517085
YAL030W	189.260988	184.149785	181.757292	179.644904	167.5092	160.185775
YAL031C	36.354412	35.322442	35.567878	27.476401	27.859933	26.893598
YAL032C	43.427086	43.359626	46.644164	57.571603	57.475259	56.372243
YAL033W	28.134281	26.429251	29.457807	30.798082	29.01363	26.400525
YAL034C	28.605098	30.649515	27.625816	35.634046	41.553362	36.582388
YAL034W-A	18.567071	17.973483	16.825278	19.636282	19.308503	18.985836
YAL035W	84.057606	87.023105	80.655725	111.249427	108.350199	109.248774
YAL036C	43.21018	47.629932	49.475954	49.894553	53.876203	55.193297
YAL037C-A	2.768689	2.650109	3.133413	2.105761	2.494147	1.951563
YAL037W	23.363086	22.959043	23.810035	15.395123	16.507886	15.040683
YAL038W	3047.225412	2997.852863	3245.196576	3036.475663	3310.045329	3005.103488
YAL039C	16.886575	16.822461	18.523274	82.975324	75.053809	75.330902
YAL040C	10.90993	12.555639	13.760591	9.896609	10.202636	10.770126
YAL041W	33.131695	33.772435	32.945524	25.269406	26.088719	25.846543
YAL042W	34.932123	33.754808	32.896805	35.21954	35.80409	33.786908
YAL043C	30.369889	32.253475	31.821235	26.687469	25.475131	25.746183
YAL044C	873.426554	779.803888	792.240997	333.472616	310.6307	303.216959
YAL044W-A	148.257564	146.20034	149.221762	262.58938	235.466747	252.584169
YAL046C	95.430916	90.565174	96.153269	137.058181	103.909115	128.594796
YAL047C	6.540669	6.412665	6.471215	5.858179	6.256742	5.63467
YAL048C	19.739715	19.47997	19.654754	14.520517	16.496867	15.252485
YAL049C	32.894579	31.022879	34.404796	42.403628	44.146308	41.763397
YAL051W	10.374993	10.894374	10.791615	9.428179	9.737837	9.386455
YAL053W	45.845388	47.555356	51.963937	65.10486	62.80738	69.64762
YAL054C	16.311398	15.056843	15.572724	48.975434	42.176422	45.335652
YAL055W	68.491297	63.183723	59.879172	86.515247	79.89613	81.877842
YAL056W	29.001782	30.036897	28.588687	30.96038	31.657598	31.318707
YAL058W	25.827149	25.812732	27.496707	19.392164	18.953804	18.808831
YAL059W	63.949353	66.886396	63.777032	70.730455	72.767263	73.070517
YAL060W	129.362764	119.690018	115.946343	202.389341	183.637254	187.757819
YAL061W	30.515917	27.274429	27.92702	29.420292	25.85958	26.377234
YAL062W	47.488989	46.149471	45.929463	121.259594	122.852474	117.95656
YAL063C	10.549639	10.781107	10.350162	12.238531	12.154617	13.249725
YAL063C-A	0.643381	0.661243	0.844622	0.828035	0.969591	0.65125
YAL064C-A	15.158425	15.923892	12.475581	14.459425	11.343985	15.079171
YAL064W	0.389813	0.470916	0.400947	0.352825	0.424325	0.264933
YAL064W-B	11.278946	14.669411	13.54198	10.698435	8.361137	9.240987
YAL065C	10.536893	9.519565	10.045361	6.716628	9.969035	7.877332
YAL067C	22.200684	21.015015	16.047794	5.957224	6.979863	5.926265
YAL067W-A	1.746112	2.874435	3.877721	3.635249	1.873122	2.673899
YAL068C	28.461029	33.11235	32.506946	38.762172	28.376816	29.629764
YAR002C-A	410.835179	408.890732	411.558851	410.851112	405.148648	414.583616
YAR002W	52.585367	52.894266	51.465963	36.351359	37.136851	36.265062
YAR003W	46.990023	46.065366	47.059358	32.949255	32.481656	33.727837
YAR007C	40.917119	38.144573	37.996597	58.408986	57.53365	54.218406
YAR008W	37.434838	36.688559	36.707546	45.186249	40.132388	44.926941
YAR009C	9.280222	7.268155	7.845796	1.402706	2.429636	2.500886
YAR010C	0	0	0	228.204815	200.876704	204.040831
YAR014C	64.383615	66.190918	66.611171	43.057227	42.706672	43.856212
YAR015W	376.797087	386.012002	322.650243	280.313361	286.894239	278.846993
YAR018C	25.515295	24.415595	25.764734	17.045829	16.463776	16.253801
YAR019C	4.656554	4.789706	4.909006	4.049746	4.220898	4.218476
YAR020C	0.504395	0.507819	0.390071	2.529544	2.62193	2.069224
YAR023C	35.647534	35.249738	33.972091	23.54634	24.738758	24.801349
YAR027W	89.752794	86.378541	79.80063	79.658388	85.6995	75.969141
YAR028W	72.808854	70.209394	71.061603	38.738968	38.80507	37.314886
YAR029W	69.067755	62.987367	62.642512	44.697428	52.198058	41.800778
YAR031W	6.070289	7.709494	6.706428	5.73375	5.698864	5.857821
YAR033W	16.28381	15.617401	15.942208	10.580789	10.278017	10.704493
YAR035C-A	3.172457	1.1212	1.077111	0.52644	0.623537	0.335425
YAR035W	6.676857	6.489593	6.453592	6.79095	6.660898	6.338294
YAR042W	3.782943	4.0022	3.661418	3.89467	3.972879	4.101054
YAR050W	4.998409	5.284076	6.040858	5.076288	5.542477	6.162865
YAR061W	7.866902	6.680439	7.613755	3.582567	3.349569	4.471884
YAR064W	0.979443	0.959804	1.192125	1.079561	0.91479	0.547359
YAR066W	2.513153	1.867084	1.585331	1.384421	2.309983	2.583001
YAR068W	19.295868	18.660756	18.321184	9.746734	9.429125	7.974344
YAR071W	41.93538	36.017632	36.097842	26.961963	28.009787	28.27776
YBL001C	707.794416	662.091194	663.716602	1011.386908	885.345368	974.099277
YBL002W	1460.041047	1391.979152	1352.377608	829.682932	867.93547	904.700288
YBL003C	1787.324166	1610.439659	1590.809642	982.271238	984.009424	1034.291983
YBL004W	2.081747	2.20884	1.978436	3.066608	2.87529	3.181607
YBL005W	2.959557	2.90445	2.851584	1.731566	2.228901	1.815644
YBL005W-A	0	0	0	6.929395	0	6.419828
YBL005W-B	30.398353	28.888898	27.829869	6.040229	14.174376	6.948638
YBL006C	78.729205	73.600592	76.94347	77.351661	74.284762	69.355499
YBL007C	26.11039	27.961047	27.455473	38.762497	36.700985	37.954495
YBL008W	15.058162	14.489554	14.922408	13.33596	13.829795	14.288734
YBL008W-A	0.812645	0.836833	1.619454	0.347309	0.959266	0.36608
YBL009W	12.252375	12.485867	11.974016	11.058083	11.125645	12.301924
YBL010C	47.786118	47.463578	45.934182	36.903825	35.945353	37.015537
YBL011W	43.512089	45.221117	46.720482	38.736804	41.106173	40.053091
YBL013W	1.556693	1.69093	1.70081	1.90724	1.815545	1.864898
YBL014C	11.59332	11.850824	11.741811	12.468253	11.545923	12.204069
YBL015W	64.269702	59.454835	60.866666	154.37793	158.762749	164.992656
YBL016W	41.869445	39.3183	41.371765	30.115926	34.270663	30.72509
YBL017C	35.459472	35.265648	35.674534	32.488242	33.557705	33.074342
YBL018C	98.561393	90.426882	89.148871	106.875847	100.574894	109.52019
YBL019W	10.451634	9.845203	9.839856	11.649574	11.979743	10.788231
YBL020W	28.214706	28.671941	28.132537	28.973698	29.238474	29.71217
YBL021C	67.709422	60.369295	66.804008	78.909	65.045463	73.016913
YBL022C	35.272348	35.381152	35.271731	42.205826	40.824612	39.492205
YBL023C	17.162877	17.532265	17.858597	19.326039	19.7199	20.15106
YBL024W	40.652262	44.184803	41.049621	41.717456	44.769215	44.017219
YBL025W	71.11998	69.155212	76.123308	45.584452	52.170701	49.533661
YBL026W	101.819224	96.999116	97.591622	116.182649	114.146046	115.118391
YBL027W	2645.536246	2798.118334	2658.204978	3181.661661	3048.788001	3147.098928
YBL028C	52.767729	52.864299	55.062508	48.640328	46.605232	47.547619
YBL029C-A	117.818572	113.204057	110.757546	188.754931	175.597024	199.215489
YBL029W	1.320774	1.223276	1.247353	1.911942	2.265215	1.953378
YBL030C	78.785972	72.691303	78.757688	391.584091	350.82951	405.415207
YBL031W	30.667181	31.282339	31.78626	22.400182	22.729324	22.304709
YBL032W	1.404524	1.326817	1.385254	1.415758	1.396778	1.36483
YBL033C	108.997856	125.787301	139.531269	211.004313	195.679334	207.00071
YBL034C	0.890272	0.956883	0.883207	0.980964	0.998304	1.067654
YBL035C	14.785254	15.123982	14.251596	14.86241	14.708677	15.618634
YBL036C	142.090593	124.997675	124.446638	66.853446	70.012587	64.222721
YBL037W	8.12934	8.401938	8.501593	9.37047	8.755707	9.656545
YBL038W	81.339919	75.773716	80.952006	126.724417	123.900859	125.597262
YBL039C	53.630684	64.165379	59.308331	66.694284	65.782709	74.518149
YBL039W-B	56.516302	60.65572	55.206869	109.027516	97.223584	107.352788
YBL040C	181.478966	174.076695	172.518411	140.314502	137.510734	140.368378
YBL041W	252.138401	254.196934	272.061835	390.446832	389.269846	388.137367
YBL042C	51.661112	56.234538	61.295847	116.782244	118.667532	123.970764
YBL043W	24.657553	29.142603	32.929759	59.79191	57.805362	62.964993
YBL044W	0.600319	0.493171	0.856419	0.3404	0.198579	0.469532
YBL045C	90.075483	85.719954	79.813142	319.56021	316.388698	329.008714
YBL046W	25.230553	25.435703	24.814775	22.549521	23.840878	23.006752
YBL047C	20.048266	19.89978	18.701111	27.365584	24.64337	26.088051
YBL048W	1.978555	1.825693	1.734814	2.092002	2.473886	2.140931
YBL049W	333.387831	321.76499	327.657205	359.354498	414.105634	339.591209
YBL050W	100.768396	94.691113	96.900982	103.457036	104.888548	99.621423
YBL051C	26.976657	27.456996	24.834293	24.915556	25.356106	25.195778
YBL052C	11.607392	11.411443	11.528733	10.192046	9.954515	10.258321
YBL054W	20.996973	22.4443	23.285689	21.436739	23.341123	24.922709
YBL055C	43.809233	43.366809	46.58824	23.392443	24.967162	24.08214
YBL056W	110.81317	109.807284	108.838561	96.340734	101.801166	95.171791
YBL057C	151.07966	148.451182	161.461154	91.753951	86.961411	87.373117
YBL058W	110.279608	107.100926	104.574192	115.355954	120.943156	107.747071
YBL059C-A	117.752952	104.160772	101.888479	141.810208	152.584363	148.106222
YBL059W	16.315506	15.916284	17.246769	21.118047	22.672963	21.565762
YBL060W	20.35204	19.018925	20.352016	14.396623	14.969163	14.661916
YBL061C	24.76248	24.522089	23.760679	16.472858	15.901508	16.190238
YBL063W	1.031652	1.14316	1.049195	0.998758	1.035625	1.05763
YBL064C	253.065878	224.845699	219.525038	609.726065	654.451504	588.057116
YBL066C	7.784529	7.672827	7.939348	13.825315	12.822676	14.560004
YBL067C	18.935112	18.904226	19.062352	21.046913	23.998943	21.159935
YBL068W	16.716412	18.00919	17.188553	15.199681	15.772505	15.550791
YBL069W	21.67275	22.464591	24.180998	16.074457	16.680811	14.116061
YBL071C	56.455516	55.263012	54.620054	41.724799	43.740132	43.54784
YBL071C-B	2.278989	1.464425	0.703419	0.687596	0.814415	0.657159
YBL071W-A	35.298869	36.149225	38.482295	36.937997	32.933124	36.65628
YBL072C	1924.720856	2085.121996	1914.048456	2438.627989	2321.646783	2393.378535
YBL074C	18.149253	17.795484	17.650173	11.168886	12.010077	11.776325
YBL075C	6.87903	6.743653	6.148508	50.509543	50.45675	48.935939
YBL076C	140.468849	145.368306	134.751075	97.795619	97.472234	102.254874
YBL078C	202.534813	181.488912	171.097754	219.763651	255.603157	200.107118
YBL079W	7.352012	7.492419	7.564643	8.288891	7.686407	8.267531
YBL080C	19.280138	19.020975	21.09778	19.279911	18.695625	18.287342
YBL081W	26.539983	29.795915	29.551161	16.836094	17.533612	18.115732
YBL082C	14.325728	14.183402	15.700104	12.491753	12.80915	11.946614
YBL084C	0.323013	0.313717	0.309327	0.277739	0.300467	0.279702
YBL085W	21.601532	21.723867	21.865103	20.524318	19.196668	20.213341
YBL086C	36.269526	31.488832	30.054713	37.979293	37.183887	34.165131
YBL087C	837.255812	909.803641	843.244583	1071.413015	1012.733862	1076.014642
YBL088C	1.704248	1.693485	1.633105	1.955791	1.780604	1.972788
YBL089W	12.404216	12.115998	12.006145	8.649984	9.316739	8.586108
YBL090W	64.852144	63.947621	69.864634	83.019384	80.39424	83.601909
YBL091C	213.639794	209.598728	211.705372	138.186741	141.069976	137.337417
YBL091C-A	89.417082	81.236657	82.622881	98.049638	97.358809	86.712096
YBL092W	3303.766557	3564.761073	3281.692862	4371.115427	4188.864526	4325.69539
YBL093C	246.126043	269.04519	298.393756	290.34157	282.203015	293.844501
YBL095W	27.476377	25.081602	27.411875	37.830348	39.880084	40.618225
YBL097W	3.30139	3.455501	3.493927	3.3346	3.522952	3.60051
YBL098W	91.611122	84.703866	79.047834	50.141859	58.961307	49.351699
YBL099W	191.820175	185.94006	182.00794	611.360461	585.372474	616.799953
YBL100W-A	0	0	0	0	0	0
YBL100W-B	10.762464	10.960128	12.565626	4.292565	5.001785	5.667335
YBL100W-C	6.422606	4.393274	3.751569	4.985068	6.515321	4.162006
YBL101C	15.397194	14.544422	14.436641	19.457652	19.967221	19.046753
YBL102W	244.098354	237.496624	231.953974	164.581929	157.241876	156.606432
YBL103C	66.044202	65.736648	61.048521	39.647292	38.652384	38.9177
YBL104C	14.813086	15.213117	15.060978	14.060557	13.75808	14.607946
YBL105C	21.791295	22.250073	22.072333	27.914979	29.129634	29.306239
YBL106C	27.558239	27.937147	26.536304	19.084703	17.167611	19.422954
YBL107C	65.457281	60.881584	61.756038	56.679879	61.095577	54.880616
YBL108C-A	106.216359	113.768871	116.914505	90.381363	72.440559	87.107709
YBL111C	7.298138	8.020585	7.247807	7.656185	7.273444	7.066118
YBL112C	17.743924	18.415588	19.679277	17.61184	15.097021	22.066835
YBL113C	26.539018	26.057605	27.102866	33.781533	31.759241	31.032778
YBR001C	35.518211	32.652125	30.686486	27.980582	29.700549	27.105531
YBR002C	67.691329	70.334504	70.717114	73.837246	75.964701	75.293995
YBR003W	90.249642	86.829417	89.764902	71.728331	80.584777	69.858686
YBR004C	4.287884	4.682608	4.625131	3.171268	3.827247	3.351664
YBR005W	26.167163	24.398592	24.651463	31.988927	33.834811	31.526389
YBR006W	75.449652	68.146818	66.017054	63.876989	66.982192	59.12125
YBR007C	30.840098	31.921661	30.549317	19.030507	20.562639	20.017818
YBR008C	31.49698	31.362494	31.177832	19.606627	22.761608	20.544548
YBR009C	5895.894624	5356.603908	5376.709572	2972.752782	2902.090482	3189.439015
YBR010W	3314.841958	3037.979369	3098.482598	3045.682628	3001.256528	3098.77492
YBR011C	2119.597315	2097.306844	1962.980536	1311.24377	1370.534605	1273.141969
YBR012W-A	0	156.22959	0	60.349215	63.150834	74.956352
YBR012W-B	22.120523	15.692478	20.133801	6.574809	7.42506	7.338447
YBR013C	21.953089	20.678444	19.852171	20.394004	22.77339	19.947517
YBR014C	146.22184	139.792119	138.82115	131.01504	135.585676	128.109929
YBR015C	37.508026	37.994988	37.782262	41.88216	43.124727	41.013134
YBR016W	57.290153	52.891415	53.436293	57.11333	55.810448	55.361971
YBR017C	3.945294	4.415342	4.353955	3.809776	4.210787	4.182711
YBR018C	10.0826	10.203523	9.392287	7.023603	8.643185	7.241472
YBR019C	18.318422	17.66724	15.974105	13.676202	15.105802	13.925116
YBR020W	9.715191	10.015502	8.964092	12.575318	11.780939	12.406569
YBR021W	9.321948	10.347322	9.528342	26.442555	28.348003	26.360542
YBR022W	37.574327	35.597531	35.658884	41.479736	42.812737	40.253976
YBR023C	18.754441	19.439798	19.688118	19.768857	18.411884	20.901201
YBR024W	59.628553	57.857959	57.373114	61.228403	66.715545	59.225841
YBR025C	255.637254	268.919383	246.33428	326.699539	364.682428	337.873098
YBR026C	105.292041	100.834284	97.809477	121.492964	125.675512	112.686541
YBR027C	0.031035	0.038235	0.032374	0.030845	0.03061	0.029593
YBR028C	37.90279	36.456654	39.224103	34.903487	36.502213	35.249964
YBR029C	22.273672	22.884918	21.418509	30.229424	25.302785	26.401432
YBR030W	16.720547	17.011176	17.981784	18.183606	16.820067	17.915711
YBR031W	580.109867	622.362054	593.197092	531.437943	543.831026	573.404045
YBR032W	12.554565	10.845273	11.957021	7.380952	6.282013	5.615068
YBR033W	5.105285	4.741342	4.829131	7.753602	7.878048	7.91491
YBR034C	88.281959	111.449721	132.414243	148.124532	143.544518	149.088627
YBR035C	279.120918	253.909618	250.726511	168.392602	168.071157	160.644615
YBR036C	166.117098	165.394768	165.417634	160.318004	163.261974	161.553468
YBR037C	57.834533	55.847454	57.777472	61.414182	55.514121	52.77513
YBR038W	14.60385	16.031011	15.314108	12.600638	11.261184	12.629493
YBR039W	180.963672	170.961251	164.594315	654.703592	633.081888	669.137531
YBR040W	1.596922	1.551128	1.63237	2.614505	2.741695	2.534345
YBR041W	12.051543	12.404054	12.404674	9.187123	9.799857	9.308701
YBR042C	16.712203	17.526649	17.741612	14.758528	17.845096	15.714818
YBR043C	53.684397	55.324964	54.190979	38.900064	40.437873	40.529182
YBR044C	33.330668	33.223012	32.53734	27.563059	26.435402	26.644357
YBR045C	1.841634	1.743336	1.617078	1.654254	2.143816	1.589779
YBR046C	78.273523	76.346993	68.044545	42.065989	44.641676	41.019589
YBR047W	78.01539	68.446341	68.228883	21.605467	22.227375	20.32717
YBR048W	636.817834	698.938852	655.858019	759.657059	728.934329	747.904137
YBR049C	31.367264	31.077717	31.392477	34.771048	34.337529	34.443964
YBR050C	1.110454	1.152849	1.076601	19.160298	21.022219	19.121605
YBR052C	123.495122	112.158313	115.93686	156.623333	145.980774	144.17084
YBR053C	94.191357	91.390295	86.685897	93.222718	100.860177	89.160762
YBR054W	478.304798	462.395084	434.26764	646.377506	759.293181	682.729924
YBR055C	20.660926	21.707626	21.449936	15.815087	15.899293	15.040359
YBR056W	104.410763	99.515891	97.151974	92.830956	105.339283	90.387546
YBR056W-A	64.01888	58.576984	52.99091	101.936039	121.958674	104.926356
YBR057C	70.668584	73.750951	72.844299	70.360262	74.797666	68.812109
YBR058C	19.403326	18.942819	18.856246	20.404691	20.703019	20.900915
YBR058C-A	304.852114	288.94426	270.319677	262.260547	242.952861	252.064856
YBR059C	27.141633	26.859987	27.5241	26.861645	27.558857	26.344221
YBR060C	11.720407	11.90063	11.464344	11.475545	12.150049	10.995569
YBR061C	49.8599	53.630043	53.955528	54.184597	53.503239	54.159444
YBR062C	107.919642	96.165784	89.734628	113.060166	118.154326	106.176688
YBR063C	27.529461	26.534515	27.786863	23.114397	23.910627	23.129483
YBR065C	21.362669	21.410255	22.222829	17.851363	18.390348	18.048589
YBR066C	500.321628	464.13511	467.588885	433.287292	440.77067	413.371488
YBR067C	1911.348225	1804.142905	1745.859745	1771.441211	2563.641065	1728.563095
YBR068C	132.78271	141.503346	138.838486	144.456512	148.142156	151.618522
YBR069C	45.727837	49.938073	57.704638	71.615962	67.946975	79.939745
YBR070C	28.287635	28.687987	28.804462	21.912889	19.14945	22.180069
YBR071W	129.620453	127.175754	126.478847	179.673291	194.463016	184.266083
YBR072C-A	1.864628	2.37969	2.579204	1.375191	2.036038	3.066741
YBR072W	2283.824537	1829.016243	2029.847012	6402.645448	8079.887175	6392.043066
YBR073W	23.695175	24.153426	22.712919	20.084369	21.28059	20.634022
YBR074W	19.422922	18.736131	17.902587	13.88726	14.916142	14.607251
YBR076W	12.781163	11.887085	11.494942	11.573581	13.153588	10.683873
YBR077C	113.474522	105.976639	104.242263	79.024433	77.848797	79.341073
YBR078W	608.396787	643.406758	631.729662	806.381461	954.958264	861.144052
YBR079C	78.307645	83.643359	79.202787	94.581091	95.873863	94.613744
YBR080C	13.205973	13.058421	13.472587	10.817408	11.342435	10.347543
YBR081C	5.476812	5.808114	5.684158	5.201934	5.419849	5.644362
YBR082C	826.806839	799.690753	834.110256	525.458414	538.273497	526.330493
YBR083W	27.443449	27.832471	27.971596	13.396844	13.834873	13.759527
YBR084C-A	1991.41168	2101.050614	2064.481282	2344.793392	2259.623705	2328.243857
YBR084W	22.975286	25.409412	23.188994	23.139356	24.595895	27.084013
YBR085C-A	820.342318	729.804021	695.081177	773.91992	926.057117	741.366436
YBR085W	116.923738	128.121852	139.058342	57.332568	55.560288	45.479054
YBR086C	20.496996	20.883008	19.947733	21.363377	22.702467	20.987612
YBR087W	36.910418	35.973185	34.247549	35.240729	37.081232	37.135501
YBR088C	132.258371	129.914678	131.373915	147.781225	144.575787	152.35315
YBR089C-A	500.273296	459.192476	485.404639	450.816958	448.348946	450.529272
YBR090C	40.478468	35.237231	37.103683	38.863652	35.021851	34.249828
YBR091C	77.220144	67.66564	74.630126	74.205324	73.29349	71.983948
YBR092C	815.842448	847.849072	726.596545	70.650065	87.941154	77.060832
YBR093C	113.919302	123.612564	120.178822	75.390496	80.593438	74.806431
YBR094W	22.631399	22.260269	21.317405	25.454009	26.240552	23.310724
YBR095C	23.633389	25.650767	24.799361	21.49203	22.501871	20.823335
YBR096W	72.577086	66.153408	70.413479	41.827375	44.60096	43.966828
YBR097W	1.089942	1.113178	1.089998	1.085804	1.13058	1.111172
YBR098W	9.537923	9.564379	9.479901	10.373296	11.326679	10.639357
YBR101C	70.571114	71.915015	70.514103	82.997328	89.463258	79.969218
YBR102C	26.797718	26.842115	25.041744	16.510508	18.378951	17.083183
YBR103W	69.640462	67.961729	70.90796	51.967428	53.99162	52.393226
YBR104W	187.594613	182.391774	185.123752	62.974088	61.751727	65.631325
YBR105C	97.435919	109.969119	116.527717	288.659296	285.022245	285.578926
YBR106W	824.692136	842.626503	894.378415	1357.397695	1448.889166	1371.104266
YBR107C	59.102901	56.237304	58.345022	38.98659	36.002084	38.221754
YBR108W	3.796385	3.915143	4.003438	4.547131	4.694386	4.708885
YBR109C	515.537506	499.832675	512.30304	526.271337	530.631684	514.090933
YBR110W	39.03418	39.945829	39.598401	26.646025	27.913777	27.060169
YBR111C	203.031565	184.69148	181.688564	196.759417	207.619621	186.26744
YBR111W-A	91.334765	81.521826	81.256475	85.769935	87.830925	85.356886
YBR112C	31.408194	32.684233	34.417836	28.872008	27.107933	31.614998
YBR114W	23.239347	25.684313	28.511387	17.443851	15.847311	18.903514
YBR115C	0	0	0	0	0	0
YBR117C	26.622684	24.651784	24.252264	71.646823	70.334606	66.06172
YBR118W	9769.421642	10020.018872	10128.006549	7758.853338	8501.417595	8039.643325
YBR119W	52.051161	50.360059	47.366434	37.702125	39.427536	38.910441
YBR120C	10.333022	9.524177	7.935028	15.500407	13.860189	12.392566
YBR121C	142.874197	144.923235	140.403343	173.701625	179.259949	175.467306
YBR122C	134.051881	130.086937	132.832775	144.263812	155.181646	143.424682
YBR123C	17.000477	17.266751	17.049083	13.123913	13.518141	13.28699
YBR125C	36.561258	34.32963	34.815856	34.00941	38.410093	34.112337
YBR126C	188.851956	167.7536	161.082911	200.459464	196.125608	177.670491
YBR126W-A	229.134899	222.638388	214.828407	222.498142	218.310946	206.810871
YBR127C	596.941272	606.190654	590.026984	458.814354	491.034818	445.345022
YBR128C	13.129573	11.015784	11.554422	12.245784	12.55995	10.722279
